195,5,15
180.442370777192,8.61364025028662,14.8872318885623
165.707043334241,10.7663939697504,16.6805190984674
157.054223164691,22.9315055893782,18.1426231430347
157.744514439653,37.8937778846385,18.9496388244205
143.174492608625,35.6901073156191,16.1484072884147
132,34,14
130.316582441341,48.8395293891087,15.3918205664133
121.793435564898,61.1112345692834,16.7167179643088
132.554904897562,69.6293797903208,22.7574664955487
146.580335692756,64.80059958448,24.9808330479119
141.687302813505,56.6487832421762,36.5740674061646
145.357344748573,49.7082811034595,29.0144249463359
153.446183969718,37.9246052995071,33.5554146533741
164.542377720383,29.1326859412163,28.600527334055
171.366864107703,26.7357691707678,30.705073226665
181.85361608207,25.4908797730497,39.5347852404773
181.098370003579,11.0493093574348,43.4434531350367
190.369741104751,2.2366023371055,35.6132904446367
193.627496689609,4.18087248984243,21.110200317816
195,5,15
193.011763952886,19.8520697982693,14.3226877127507
189.85194186818,33.5963919978672,19.4315892516064
175.634165229158,36.9803481299251,22.8063462797383
173.831166891322,51.8546768561963,23.5071511372514
168.631129084185,65.7916719206212,21.5800012145172
156.530789495066,73.7883948709859,17.7547861408557
155.562397928766,88.6037720747893,15.6213441574876
140.996205914478,89.4669152962821,12.1462488542036
132,90,10
130.640242213572,82.6444686072513,22.8742192066409
143.552762619686,76.5594323573419,27.4813640679528
152.222282262896,64.5007497911073,25.3780940680252
160.891801906106,52.4420672248727,23.2748240680975
170.826025244532,44.8393378353744,31.5484026077483
178.158379878641,32.7554270862341,26.5290064275409
168.860485192204,22.8668339995762,20.1478960275941
160.725878190179,18.9661347829137,28.3947997787205
170.697667686237,7.85799834590263,27.0929707457468
185.275327323972,6.51076561832073,23.8548741249172
195,5,15
