5,5,10
3.16124615461948,17.5244440105741,18.0402022816933
9.50920012109762,31.0340031496485,19.520750531902
21.3136888829802,35.8510930895703,27.4199480669924
33.6479989483024,44.0662372742072,25.1046136765375
35.7608452298933,35.0235491431497,13.33249552286
36,34,12
28.2816060073261,22.5701662028968,17.8887521313919
16.7245085477817,13.848254015079,13.9727388981126
5.1674110882374,5.12634182726111,10.0567256648333
17.3863699246257,13.4047581983972,10.9407857326258
25.4611387803275,25.7688524503174,13.571115613969
23.2133743222212,40.2798699580283,16.6326273154266
38.0060206939657,41.9888590770561,18.4339319324319
37.3824960149252,56.9120008593898,17.0557477524913
36.7589713358848,71.8351426417236,15.6775635725508
36.1354466568443,86.7582844240574,14.2993793926102
36,90,14
42.9725489861876,77.6261983711146,18.8237369527059
34.4648483854447,75.7393371567621,13.4042021289427
28.7031745351955,61.9066853219942,12.7385308812678
33.3891397236383,58.2054810519443,6.18188081243506
43.9948746367339,48.5267248328385,10.4831225180134
33.9866928344834,37.3554265675733,10.3591272997166
23.9785110322329,26.1841283023081,10.2351320814198
23.7535403996986,19.5230551796302,23.6671460554495
13.4793172602914,11.5665250311233,16.1795301034869
5,5,10
